Frame,Left Knee Angle,Right Knee Angle,Waist X,Waist Y,Waist Z
99,179.98702978514072,179.27750564255024,0.49424169957637787,0.6221828758716583,3.1877774745225906e-05
100,179.92014108415444,179.24670262602856,0.4940658509731293,0.6221646666526794,3.309641033411026e-05
101,179.85793751240004,179.1726944350848,0.49392668902873993,0.6221533417701721,3.4411437809467316e-05
102,179.80392276659683,179.14452078844863,0.49382439255714417,0.622131735086441,3.525777719914913e-05
103,179.7585321294552,179.16453496941966,0.493718221783638,0.6221170425415039,3.669504076242447e-05
104,179.32510261107782,179.2817175186641,0.4940037876367569,0.6206930577754974,3.633229061961174e-05
105,179.19092939369668,179.33503638844303,0.49427102506160736,0.6203664839267731,3.444775938987732e-05
106,179.15124748126286,179.35579864120578,0.4945034384727478,0.6201838552951813,3.288593143224716e-05
107,179.13275125513542,179.40234339723727,0.4946399927139282,0.6201129853725433,3.090791869908571e-05
108,179.13688268486402,179.42389741940335,0.49476420879364014,0.6200482547283173,3.0075199902057648e-05
109,179.13953844067618,179.4545420371809,0.49484050273895264,0.6200179159641266,2.9910937882959843e-05
110,179.15484109056314,179.47039165828303,0.4948996305465698,0.6200050115585327,3.0030496418476105e-05
111,179.18787721555012,179.4730622041759,0.49494683742523193,0.6199970245361328,3.073364496231079e-05
112,179.58795598461933,179.4029807184076,0.494729220867157,0.6189813911914825,3.8012105505913496e-05
113,179.89979492495866,179.306399093752,0.49449408054351807,0.6181559264659882,4.2828964069485664e-05
114,179.90842068498,179.2575437829592,0.4943099468946457,0.617262452840805,4.587508738040924e-05
115,179.78676697252195,179.30117541197345,0.4941087067127228,0.6166412532329559,4.615890793502331e-05
116,179.663097432999,179.37682091680614,0.4939631223678589,0.6162381768226624,4.459545016288757e-05
117,179.5440476190824,179.3422872498108,0.4938875138759613,0.615919291973114,4.394946154206991e-05
118,179.41237863249586,179.28840382817225,0.49383126199245453,0.6155994534492493,4.40903240814805e-05
119,179.33104582596687,179.2064965624748,0.4937779903411865,0.6153231859207153,4.4054933823645115e-05
120,179.3244921833489,179.21299620987972,0.493779256939888,0.6152534186840057,5.234358832240105e-05
121,179.28766147487164,179.15917582561698,0.49382252991199493,0.6152010858058929,5.055079236626625e-05
122,179.2419954842721,179.1026629731296,0.49390313029289246,0.6152005195617676,5.3037889301776886e-05
123,179.1743825432892,179.05962274441808,0.49401217699050903,0.6152163445949554,5.340622738003731e-05
124,179.11350210385896,179.04887542805585,0.4940819591283798,0.6152240335941315,5.234731361269951e-05
125,179.0786487335993,179.04977874063988,0.4941270649433136,0.615214467048645,5.179457366466522e-05
126,179.06975003105157,179.0514341232724,0.4941403418779373,0.6152191162109375,5.2224379032850266e-05
127,179.07825120040258,179.0534743550362,0.49414287507534027,0.6152249276638031,5.423976108431816e-05
128,179.17193199528467,179.09861477996904,0.4942293018102646,0.6169700026512146,5.336245521903038e-05
129,179.2178881300922,179.17171896667512,0.4942980259656906,0.6179639399051666,5.38388267159462e-05
130,179.27782199097342,179.24237943319034,0.4943539947271347,0.6187162697315216,5.466165021061897e-05
131,179.34670354728283,179.28953612528963,0.49439892172813416,0.619108110666275,5.517899990081787e-05
132,179.4005046311104,179.30047672264553,0.49443134665489197,0.6194138824939728,5.5330339819192886e-05
133,179.44060907410545,179.30754596599667,0.4944458305835724,0.6195701360702515,5.515292286872864e-05
134,179.45859875783225,179.31872834794265,0.49445199966430664,0.6196170449256897,5.506118759512901e-05
135,179.47097433045508,179.31641131330505,0.49445654451847076,0.6196328401565552,5.4832082241773605e-05
136,179.40069765624622,179.47141482980925,0.4944109469652176,0.6188734471797943,5.218014121055603e-05
137,179.3264011540244,179.58432220052111,0.49438998103141785,0.6183499097824097,5.2094459533691406e-05
138,179.2755238646445,179.6674896771653,0.4943798780441284,0.6179672479629517,5.1822979003190994e-05
139,179.23719233249602,179.68927662937227,0.4943760335445404,0.6177652478218079,5.1227398216724396e-05
140,179.2162395870437,179.70074516688274,0.4943757951259613,0.6176522970199585,5.0413887947797775e-05
141,179.1952094602338,179.69903428443538,0.49437734484672546,0.6175326406955719,4.9398746341466904e-05
142,179.16988427511276,179.69570940959085,0.4943765252828598,0.617454320192337,4.816008731722832e-05
143,179.1560720966295,179.68523582525714,0.4943857342004776,0.6174369156360626,4.7332607209682465e-05
144,179.46192496215886,179.68045987554987,0.4932905584573746,0.614726334810257,3.9577484130859375e-05
145,179.43113520947693,179.36745106459804,0.4928419589996338,0.6127513349056244,4.047248512506485e-05
146,179.46953286726855,179.15951280056535,0.492511585354805,0.6122119724750519,4.22503799200058e-05
147,179.54238605612724,178.99838727776188,0.49224667251110077,0.6120544970035553,4.24250029027462e-05
148,179.62581294136953,178.85334293027546,0.49202074110507965,0.6120834648609161,4.229019396007061e-05
149,179.71309043705398,178.74985644930086,0.4918198883533478,0.6121441423892975,4.1585648432374e-05
150,179.75625282571175,178.67879014447416,0.4916779100894928,0.6120970249176025,4.1443854570388794e-05
151,179.76735711936146,178.66294949359713,0.49162065982818604,0.6120333671569824,4.1441526263952255e-05
152,179.28995393936617,178.39906151630902,0.49138328433036804,0.6116334497928619,4.689372144639492e-05
153,179.06671457214406,178.3738365376521,0.4911993145942688,0.6115249395370483,4.717509727925062e-05
154,178.94445741348886,178.36772632002814,0.4910939633846283,0.6113781929016113,4.390580579638481e-05
155,178.93103591106745,178.3638900798736,0.4909975230693817,0.6112173497676849,4.178023664280772e-05
156,178.93844315521727,178.41919779032156,0.4909728467464447,0.6110486686229706,4.114559851586819e-05
157,178.94692363946206,178.48173964641484,0.49096906185150146,0.6109820306301117,4.1141174733638763e-05
158,178.952771211637,178.53484177855225,0.49097032845020294,0.6109617650508881,4.134474147576839e-05
159,178.96213274590892,178.5723525772967,0.49097034335136414,0.6109125912189484,4.189717583358288e-05
160,179.2099834177575,178.79024300888673,0.49087223410606384,0.615333765745163,4.089018329977989e-05
161,179.25682306140766,178.98459177908276,0.49079494178295135,0.6168738305568695,4.075781907886267e-05
162,179.32962119028707,179.07928776256935,0.4907631427049637,0.6180305480957031,3.8038939237594604e-05
163,179.42580393520097,179.11017481426745,0.49074338376522064,0.6186943650245667,3.905734047293663e-05
164,179.39856218758055,179.22359832305912,0.49073804914951324,0.6191852986812592,3.8404250517487526e-05
165,179.38796688252043,179.3030224430273,0.4907689094543457,0.6193571388721466,3.679818473756313e-05
166,179.39799749913303,179.39653948058856,0.4908134639263153,0.6193862557411194,3.5267090424895287e-05
167,179.43824117932425,179.47537407794718,0.4908548891544342,0.6194568872451782,3.2817013561725616e-05
168,179.61273799618948,179.415458956454,0.49036556482315063,0.6199860870838165,3.577279858291149e-05
169,179.786730108691,179.32854947342625,0.48992833495140076,0.6201849579811096,3.738701343536377e-05
170,179.9292312449915,179.3137042398755,0.4896314740180969,0.6203113198280334,3.714859485626221e-05
171,179.97524545596528,179.3077128632905,0.48945316672325134,0.620495617389679,3.867712803184986e-05
172,179.94591925474887,179.30911101674317,0.48939453065395355,0.6206766664981842,3.941543400287628e-05
173,179.9446686560276,179.3205068906226,0.4893779456615448,0.6208438575267792,4.002009518444538e-05
174,179.9525553855115,179.33691946319368,0.48937660455703735,0.6210306286811829,4.018843173980713e-05
175,179.96492008910056,179.35597296980487,0.48937997221946716,0.6212290823459625,4.0128594264388084e-05
176,179.78452975184786,179.21628628747675,0.48967505991458893,0.6212017238140106,3.893952816724777e-05
177,179.6280669757964,179.12818457983627,0.48985403776168823,0.6211698949337006,3.946945071220398e-05
178,179.53798252507323,179.0687635722272,0.48997753858566284,0.6211294531822205,3.924127668142319e-05
179,179.46244566850916,179.02070659184147,0.49005334079265594,0.6210947632789612,3.904290497303009e-05
180,179.41615119790544,178.99067285911562,0.4901007413864136,0.6210594177246094,3.876024857163429e-05
181,179.37876433699702,178.97622377582422,0.49013441801071167,0.6210453808307648,3.852834925055504e-05
182,179.33248056692346,178.96423068963318,0.4901778995990753,0.621038407087326,3.789179027080536e-05
183,179.30518578028943,178.95151832260896,0.4902113527059555,0.6210322380065918,3.754906356334686e-05
184,179.45188947192818,179.13417515252652,0.4906306862831116,0.6186849772930145,3.554532304406166e-05
185,179.5433924492755,179.29843460157846,0.4909217655658722,0.6178737580776215,3.436882980167866e-05
186,179.5675737905667,179.44019146031425,0.49119138717651367,0.6172647178173065,3.617117181420326e-05
187,179.58714299082098,179.53181573384404,0.49139463901519775,0.6168004870414734,3.948458470404148e-05
188,179.57782342480138,179.6091110633138,0.4915778189897537,0.6165586113929749,4.218053072690964e-05
189,179.57171421709168,179.65603948608972,0.49168866872787476,0.6164261400699615,4.343874752521515e-05
190,179.5469663563189,179.69334780843127,0.4917893409729004,0.6163608133792877,4.436075687408447e-05
191,179.52094701573185,179.7253422954604,0.4918685555458069,0.6163370311260223,4.521990194916725e-05
192,179.17438409136014,179.9290592965697,0.49186868965625763,0.6124547719955444,4.422586061991751e-05
193,178.9852011592285,179.87480838843925,0.49183858931064606,0.6108017861843109,4.468450788408518e-05
194,178.86956893272287,179.68138431568653,0.49185702204704285,0.6100430488586426,4.405691288411617e-05
195,178.82029649458502,179.31126882643173,0.49192975461483,0.6083308458328247,5.0242990255355835e-05
196,178.79482533465446,178.93381482061392,0.4919928014278412,0.6060141026973724,5.7606957852840424e-05
197,178.79513521140368,178.7413717955577,0.49199801683425903,0.6051649749279022,5.464931018650532e-05
198,178.77677926304992,178.57911197159947,0.4919813871383667,0.6047455966472626,5.351705476641655e-05
199,178.7589180647183,178.50094560905666,0.4919113963842392,0.604316771030426,5.2996911108493805e-05
200,179.075068613886,178.34575262567532,0.49244314432144165,0.6083894968032837,6.59027136862278e-05
201,179.1348680338425,178.20976494772688,0.4928344190120697,0.6109824180603027,7.40857794880867e-05
202,179.03193640176923,178.10748204100912,0.4931187033653259,0.6124479472637177,7.937895134091377e-05
203,178.91461955366574,178.01031676250784,0.49329791963100433,0.6135268807411194,8.255988359451294e-05
204,178.8389305745666,177.94125477623524,0.4934430718421936,0.6141775250434875,8.03009606897831e-05
205,178.79395559111572,177.8970833292025,0.49355193972587585,0.6145756542682648,7.702317088842392e-05
206,178.76514030018248,177.8622591311501,0.49363645911216736,0.6148052215576172,7.596751675009727e-05
207,178.76099410630763,177.83738595557938,0.49369607865810394,0.6149492859840393,7.619522511959076e-05
208,179.14558206976477,177.83180319547853,0.4935891926288605,0.6188700199127197,7.800990715622902e-05
209,179.3171019546256,177.78659536087397,0.49364544451236725,0.621132105588913,7.736915722489357e-05
210,179.3836976669168,177.7427894095084,0.4937083572149277,0.6213569939136505,7.377937436103821e-05
211,179.44706774569815,177.74135045070472,0.4937119632959366,0.6218173205852509,7.005035877227783e-05
212,179.5102490147222,177.74611068220716,0.49370861053466797,0.6219917237758636,7.134582847356796e-05
213,179.54041723490369,177.75614048892731,0.4936991482973099,0.6220561563968658,6.625009700655937e-05
214,179.5946735748802,177.7739476855808,0.4936838448047638,0.6221102476119995,6.01508654654026e-05
215,179.64649064824212,177.78411420094457,0.4936782717704773,0.6221069991588593,5.3820665925741196e-05
216,179.97511076118766,177.75294476047705,0.4936753660440445,0.6216551065444946,4.576845094561577e-05
217,179.89096242862337,177.7330412572858,0.4936676174402237,0.6213668286800385,4.043988883495331e-05
218,179.82780976716325,177.70513302211492,0.4936573803424835,0.6212167739868164,3.8135331124067307e-05
219,179.8117046440354,177.6748568872535,0.4936457574367523,0.6211244761943817,3.849342465400696e-05
220,179.8166721508313,177.6531333590442,0.4936304986476898,0.6210772097110748,3.7550926208496094e-05
221,179.82498668559745,177.63259238256043,0.493616059422493,0.621046245098114,3.7902966141700745e-05
222,179.82651953071493,177.62262398937256,0.49359579384326935,0.6210262179374695,3.710528835654259e-05
223,179.8114874381606,177.6225597976002,0.4935685843229294,0.6209806501865387,3.634253516793251e-05
224,179.9692680868901,177.753876104424,0.493556410074234,0.6162046194076538,3.3800024539232254e-05
225,179.89762577614073,177.7942688568097,0.493518128991127,0.6138543784618378,3.578048199415207e-05
226,179.86405043034256,177.86951385597123,0.4934398978948593,0.6127905249595642,4.184874705970287e-05
227,179.84481141850304,177.92002975603523,0.4933842867612839,0.6123803555965424,4.7312816604971886e-05
228,179.82948393594748,177.95534267729732,0.4933583587408066,0.6122044622898102,4.9976399168372154e-05
229,179.82267351115973,177.9907774792232,0.49332837760448456,0.6120036244392395,5.2165938541293144e-05
230,179.81984541753627,178.0414717627795,0.4933104068040848,0.6118429601192474,5.395617336034775e-05
231,179.82768561716065,178.08156179242158,0.49328838288784027,0.6117449998855591,5.54665457457304e-05
232,179.65506201909133,178.58406384278584,0.4931746572256088,0.6117903292179108,5.872861947864294e-05
233,179.5259764213864,178.80761643017453,0.49305108189582825,0.6118219494819641,6.093294359743595e-05
234,179.43406006061062,178.91369580058216,0.4929649084806442,0.611965000629425,6.0587888583540916e-05
235,179.3845926836833,179.00958514500113,0.49288952350616455,0.6121432781219482,5.994620732963085e-05
236,179.38323395232393,179.09759337967301,0.4928426742553711,0.6122858226299286,5.9126701671630144e-05
237,179.37562109246784,179.1787354269995,0.4928010106086731,0.6124467551708221,5.801580846309662e-05
238,179.35522474885536,179.2421695717865,0.49277298152446747,0.6125761568546295,5.725235678255558e-05
239,179.33719728744487,179.29215713516288,0.4927535206079483,0.6126565039157867,5.669513484463096e-05
240,179.21129803478107,179.11798501054446,0.4927036464214325,0.6153779923915863,4.6344808652065694e-05
241,179.1485465436037,178.84201705257144,0.49264782667160034,0.6169564723968506,4.779170558322221e-05
242,179.10475882271888,178.42084804122746,0.4926452338695526,0.6178041100502014,4.859785258304328e-05
243,179.04913820888095,178.04130899591482,0.4927024394273758,0.6184459328651428,4.781561437994242e-05
244,179.00142276285393,177.87721698242328,0.4927547574043274,0.6190241277217865,4.491160507313907e-05
245,178.9522391376052,177.77778773759832,0.4927634596824646,0.6194809675216675,3.902509342879057e-05
246,178.91106126636225,177.7182590579529,0.49275127053260803,0.6198865473270416,3.708386793732643e-05
247,178.9140586061345,177.65953004932004,0.4927171915769577,0.6203181147575378,3.6607845686376095e-05
248,178.9086096025997,177.5311008599203,0.4927143454551697,0.6215229630470276,4.1605206206440926e-05
249,178.91685125001788,177.40471250504558,0.49266329407691956,0.6222326457500458,4.332815296947956e-05
250,178.9243335445175,177.33570701196433,0.49255502223968506,0.622832864522934,4.239566624164581e-05
251,178.92097535668597,177.33188885137747,0.49246934056282043,0.6231339275836945,4.189903847873211e-05
252,178.9175287086547,177.34057382129208,0.49240992963314056,0.6234152615070343,4.175701178610325e-05
253,178.90662700190296,177.33891504444577,0.49237577617168427,0.6238628625869751,4.13029920309782e-05
254,178.90256690431627,177.35286558161542,0.4923596531152725,0.6243381202220917,3.7977006286382675e-05
255,178.89596426652608,177.36744977146142,0.49236351251602173,0.6246800720691681,3.545219078660011e-05
256,178.76608048494882,177.33804688101554,0.4926259517669678,0.624626100063324,3.6347657442092896e-05
257,178.6906241483701,177.31702086899008,0.49280647933483124,0.6246058940887451,3.561261110007763e-05
258,178.64347982818828,177.29438570727558,0.492949441075325,0.6245907247066498,3.5104574635624886e-05
259,178.60957794861486,177.27591735086614,0.4930449426174164,0.6245600879192352,3.438093699514866e-05
260,178.59033908030105,177.25559737464013,0.49314193427562714,0.6245327293872833,3.4906668588519096e-05
261,178.5858051770619,177.24605168072875,0.493197500705719,0.62451171875,3.477092832326889e-05
262,178.58110911665807,177.240191308522,0.49324144423007965,0.6244808733463287,3.4696189686656e-05
263,178.58241528822873,177.24428901256235,0.4932721108198166,0.6244556903839111,3.441702574491501e-05
264,178.58408536824655,177.19169211382075,0.49390774965286255,0.621157705783844,4.627532325685024e-05
265,178.59199546363638,177.19340351251938,0.49423764646053314,0.6195695996284485,4.917156184092164e-05
266,178.62842972851323,177.23298408018482,0.4943757653236389,0.6189388334751129,4.907032416667789e-05
267,178.68249156888407,177.2780623839807,0.49443481862545013,0.6185851693153381,4.9042751925298944e-05
268,178.74097648605385,177.31777731194097,0.4944688677787781,0.6183774471282959,4.9693393521010876e-05
269,178.79482600650852,177.3553762122544,0.4944838434457779,0.6182564795017242,5.017429793952033e-05
270,178.84070564252124,177.38604591656545,0.4944917559623718,0.618200957775116,5.0381451728753746e-05
271,178.88003356010563,177.40163358994172,0.4944978505373001,0.6181660294532776,5.0349830416962504e-05
272,178.7741017499586,177.5837140929647,0.4942997246980667,0.6179113984107971,5.172670353204012e-05
273,178.6998574820022,177.7694061431801,0.49425363540649414,0.6177333891391754,4.680361598730087e-05
274,178.63088138546865,177.88893451786032,0.4942493438720703,0.617635577917099,4.610000178217888e-05
275,178.55405865361467,177.91664369269566,0.4942435622215271,0.6175122857093811,4.8161251470446587e-05
276,178.5191974689029,177.92159277668367,0.4942440688610077,0.6173761785030365,5.0031114369630814e-05
277,178.50530517522682,177.92859308039453,0.4942445605993271,0.6171392500400543,5.0869304686784744e-05
278,178.46977807640351,177.9320174962486,0.4942435622215271,0.6169331967830658,5.0350790843367577e-05
279,178.4370727511352,177.9383337857495,0.49424321949481964,0.6167861521244049,5.03219198435545e-05
280,179.9533880867848,177.93794363738763,0.494445338845253,0.6203860640525818,4.679546691477299e-05
281,179.40621185214434,178.00562602013798,0.4946226328611374,0.6218048334121704,4.385411739349365e-05
282,179.09517494640457,178.2401490635773,0.4949222803115845,0.6221489906311035,4.38059214502573e-05
283,178.84472831008063,178.49416888989782,0.49528028070926666,0.6221903264522552,4.25693579018116e-05
284,178.72061330742295,178.67459974149978,0.4955645501613617,0.6221706867218018,4.074606113135815e-05
285,178.6724200551918,178.7915175064942,0.4957643300294876,0.6221532821655273,3.995560109615326e-05
286,178.64121094749945,178.85591938549598,0.4959147274494171,0.6222251653671265,4.0051061660051346e-05
287,178.66114758293395,178.88658307525986,0.49602656066417694,0.6222856342792511,4.064873792231083e-05
288,178.61417372641307,178.93136083236283,0.49603450298309326,0.6253374814987183,3.959820605814457e-05
289,178.58143210544824,179.00053969556348,0.49602940678596497,0.6267874538898468,3.700959496200085e-05
290,178.53567854591384,179.10256999055326,0.496030256152153,0.6272592544555664,3.642658703029156e-05
291,178.50774902651526,179.21712065059967,0.4960319548845291,0.6276189982891083,3.678491339087486e-05
292,178.5028933390372,179.3547594077508,0.4960261583328247,0.6278270483016968,3.8485508412122726e-05
293,178.52595001233482,179.4676409055686,0.49603766202926636,0.6280277371406555,3.932509571313858e-05
294,178.55406628704944,179.5404443304925,0.4960642158985138,0.6281104981899261,3.9060600101947784e-05
